75,80,84,75,74,77,83,75,75,98,86,80,64,74,85,89,65,93,80,60,97,67,79,87,62,64,66,92,67,85,97,60,63,64,66,96,85,79,60,84,74,99,65,88,82,90,91,79,68,83,80,65,97,86,73,78,89,72,79,67,96,86,91,63,75,84,60,72,73,39,0,38,77,64,85,99,70,78,91,68,86,83,79,73,66,78,98,65,64,64,64,69,87,97,80,73,76,94,75,67
85,63,92,85,77,82,88,93,78,98,92,78,77,65,90,94,75,70,67,73,67,86,66,87,78,82,63,90,64,62,62,67,60,65,92,83,78,68,76,72,63,81,93,92,92,67,74,90,99,83,84,61,94,70,88,65,99,82,88,84,86,98,64,61,98,93,85,64,67,95,38,0,34,71,74,79,77,71,74,90,93,60,88,66,63,96,90,94,99,98,62,89,79,86,98,66,71,69,61,99
77,67,70,74,73,92,90,81,99,92,82,84,80,78,79,62,62,75,86,77,65,98,78,95,74,72,83,93,92,88,72,69,75,82,97,71,98,91,97,69,93,65,86,91,96,73,63,81,67,69,70,98,96,77,88,85,86,70,81,82,82,89,84,87,99,99,65,76,65,60,77,34,0,20,75,62,97,98,71,86,81,87,79,72,83,88,75,68,86,62,71,74,60,91,71,93,75,63,95,91
64,83,63,96,78,66,77,65,88,80,61,78,91,98,62,75,62,81,89,63,65,60,95,80,69,92,86,85,92,93,92,81,74,86,96,62,96,91,66,79,85,66,63,83,79,61,79,83,80,72,66,72,77,66,87,79,76,78,72,90,62,86,84,87,83,60,93,77,92,68,64,71,20,0,25,67,81,74,72,65,78,67,69,87,67,92,90,99,66,78,78,93,85,62,82,70,84,71,76,80
74,64,66,90,80,60,98,60,95,99,63,89,78,87,86,98,93,74,90,76,92,67,87,79,67,89,97,86,60,65,63,67,97,82,87,94,83,86,97,71,69,73,63,69,95,75,83,80,85,81,73,74,88,86,73,90,98,97,93,83,82,77,64,82,83,90,65,84,76,93,85,74,75,25,0,37,71,69,90,94,97,71,95,76,90,70,95,92,89,86,76,69,74,98,67,81,97,80,77,82
65,73,85,84,99,90,64,86,62,77,92,72,81,99,60,66,83,88,84,90,74,67,64,80,96,69,90,69,64,97,77,67,88,86,86,63,60,71,77,92,85,77,98,99,84,78,78,60,83,77,83,88,64,76,81,69,69,65,93,86,93,75,92,91,74,99,71,70,94,70,99,79,62,67,37,0,32,71,63,80,96,78,86,77,94,66,97,72,91,63,71,71,87,70,85,91,95,74,90,86
75,63,61,91,73,99,65,69,70,68,89,71,84,92,69,78,93,98,97,92,66,96,96,74,80,78,61,76,77,94,62,90,92,90,79,74,74,72,62,95,63,78,60,67,78,89,66,83,65,98,76,64,79,72,66,68,79,77,92,87,89,89,94,85,66,79,88,96,91,80,70,77,97,81,71,32,0,38,91,80,61,92,76,78,75,83,64,63,80,88,71,84,94,91,81,71,72,83,86,67
94,77,64,66,86,81,65,61,68,87,90,72,76,64,74,85,85,78,86,83,81,67,65,67,99,82,65,84,66,77,91,87,75,95,76,71,81,87,89,68,76,73,86,95,75,78,79,82,80,88,67,76,85,84,70,76,90,67,67,89,76,69,78,62,69,75,91,80,82,89,78,71,98,74,69,71,38,0,19,69,84,96,77,60,67,62,67,90,88,68,65,62,70,66,99,74,91,86,73,78
64,65,74,69,74,71,80,87,89,98,93,74,96,96,77,78,86,77,86,64,77,65,81,61,84,97,80,63,99,80,63,65,61,84,89,99,86,77,60,77,73,99,78,94,89,83,67,87,98,70,89,99,77,71,90,81,94,80,66,94,88,72,97,67,99,93,86,98,85,75,91,74,71,72,90,63,91,19,0,19,76,70,85,80,75,71,85,95,70,83,95,68,75,61,90,66,72,87,70,72
84,81,71,80,85,77,76,66,99,77,71,60,73,69,76,99,97,90,80,89,94,87,69,98,75,63,68,61,98,60,69,84,67,60,86,91,98,75,80,84,69,92,96,93,83,73,87,62,75,87,61,61,83,86,90,60,61,90,85,67,73,81,74,77,65,94,63,76,65,73,68,90,86,65,94,80,80,69,19,0,22,75,95,81,98,61,64,72,95,77,75,87,88,83,68,69,86,96,84,98
62,68,62,66,65,68,79,78,98,96,70,81,78,60,99,78,99,63,84,80,99,83,84,81,63,88,62,98,65,70,68,80,61,82,67,90,85,90,78,96,77,71,84,80,88,63,86,62,72,74,87,75,98,97,72,70,95,75,91,93,99,95,84,90,78,63,91,68,95,89,86,93,81,78,97,96,61,84,76,22,0,33,80,67,77,65,88,85,70,64,69,62,90,66,83,65,76,85,84,63
76,80,65,98,86,98,61,65,88,80,77,73,70,68,87,85,66,70,96,68,80,84,63,80,80,80,68,99,94,67,87,89,97,62,91,87,70,77,72,98,74,72,63,96,79,64,69,93,75,76,80,72,65,88,77,80,67,81,66,94,83,99,73,67,65,71,89,90,88,86,83,60,87,67,71,78,92,96,70,75,33,0,39,91,97,92,64,95,92,82,84,85,90,66,87,63,83,65,74,89
92,65,79,77,94,64,68,86,92,77,93,98,96,85,64,67,97,98,74,64,74,77,80,81,64,93,87,99,70,97,97,88,72,85,91,97,94,95,78,80,82,92,61,67,69,76,73,74,94,74,83,76,70,79,95,99,89,83,62,60,89,97,60,93,93,63,99,61,71,69,79,88,79,69,95,86,76,77,85,95,80,39,0,24,79,71,60,71,70,85,94,75,99,72,87,62,63,93,86,83
63,69,97,69,94,69,76,62,60,68,81,83,88,93,95,61,71,83,65,92,99,90,71,94,80,73,85,61,79,73,68,85,88,85,70,67,83,83,82,90,71,78,90,69,95,75,80,75,82,66,69,99,68,94,67,89,96,65,98,98,61,85,61,83,72,77,80,87,73,95,73,66,72,87,76,77,78,60,80,81,67,91,24,0,37,63,85,72,74,62,77,91,95,69,61,66,78,70,95,78
90,76,88,91,75,72,90,67,65,99,84,97,87,73,80,93,84,95,87,85,78,64,70,60,86,85,68,64,83,82,86,82,71,94,91,65,80,86,99,61,60,96,61,72,91,70,82,73,88,74,67,74,95,69,61,81,87,65,82,75,92,82,96,81,74,88,96,64,80,77,66,63,83,67,90,94,75,67,75,98,77,97,79,37,0,28,67,67,71,91,90,91,60,65,85,98,96,94,99,94
74,61,95,86,90,80,81,83,72,87,78,74,89,61,98,72,93,75,64,98,64,64,75,76,63,87,98,72,72,78,62,87,67,64,90,63,62,89,93,89,88,83,94,92,79,93,82,63,93,60,64,71,67,64,96,97,86,62,80,66,86,70,86,69,90,80,61,75,84,87,78,96,88,92,70,66,83,62,71,61,65,92,71,63,28,0,13,94,65,78,77,81,88,79,69,70,62,86,92,69
86,74,62,98,90,99,94,73,89,80,93,73,78,81,62,85,60,73,89,60,73,85,67,97,75,78,82,71,91,73,97,74,87,91,70,71,60,62,61,69,74,60,83,83,68,86,90,79,87,94,60,77,91,90,84,65,95,70,61,82,68,63,72,78,61,92,85,94,67,83,98,90,75,90,95,97,64,67,85,64,88,64,60,85,67,13,0,15,69,68,92,79,62,68,69,85,60,73,92,94
74,69,89,85,78,83,95,94,93,98,97,65,76,84,65,91,69,86,81,73,61,64,60,94,95,90,71,65,81,69,95,79,62,65,75,95,78,69,62,93,94,84,94,95,82,69,91,92,97,92,75,94,95,88,68,95,98,88,77,60,74,88,62,89,81,67,86,76,92,71,65,94,68,99,92,72,63,90,95,72,85,95,71,72,67,94,15,0,26,69,63,85,81,95,61,77,93,75,61,91
90,95,82,92,88,74,92,72,93,98,86,90,62,85,72,99,73,71,77,76,61,98,97,74,65,67,63,91,91,61,87,62,66,93,99,87,62,97,65,73,63,83,61,76,76,76,64,88,98,90,68,64,87,66,85,80,95,75,92,80,84,77,99,86,66,88,92,67,77,95,64,99,86,66,89,91,80,88,70,95,70,92,70,74,71,65,69,26,0,25,93,68,98,75,82,95,97,73,83,97
83,99,91,92,96,92,95,64,72,62,86,99,80,86,72,72,95,66,89,61,72,64,62,91,77,87,91,73,91,97,94,73,91,72,70,71,80,82,70,90,92,73,97,84,78,64,78,74,91,78,61,98,73,77,61,92,85,61,78,75,88,68,78,81,63,78,96,63,89,69,64,98,62,78,86,63,88,68,83,77,64,82,85,62,91,78,68,69,25,0,39,85,89,87,94,77,61,77,90,97
91,65,63,62,61,88,76,91,86,70,78,66,96,71,71,62,65,71,73,65,67,94,67,97,67,75,70,61,79,86,76,92,83,77,68,99,73,69,93,96,80,93,97,65,79,80,61,79,83,69,68,81,67,76,95,97,87,95,65,72,89,68,65,81,81,75,84,96,78,69,64,62,71,78,76,71,71,65,95,75,69,84,94,77,90,77,92,63,93,39,0,16,68,61,99,88,84,85,69,72
82,80,62,93,89,67,99,96,69,84,99,69,79,75,94,62,74,79,89,72,85,96,71,68,90,80,71,84,88,80,82,64,93,62,83,78,80,82,82,94,94,92,62,66,60,93,80,89,73,79,75,92,63,89,60,73,95,67,74,90,81,87,99,82,99,96,63,81,88,89,69,89,74,93,69,71,84,62,68,87,62,85,75,91,91,81,79,85,68,85,16,0,37,67,90,67,84,81,61,87
81,91,74,91,83,90,78,96,99,68,87,91,87,70,74,63,80,91,64,80,68,66,80,71,76,90,73,66,65,97,81,63,72,79,77,78,81,82,63,82,66,94,75,86,78,63,86,62,76,88,85,91,87,82,61,89,74,70,72,91,81,95,88,96,60,91,77,65,80,85,87,79,60,85,74,87,94,70,75,88,90,90,99,95,60,88,62,81,98,89,68,37,0,17,72,99,81,78,89,81
97,80,75,67,97,97,99,63,67,79,84,62,99,79,77,99,92,67,70,74,91,82,62,84,74,98,66,61,81,83,94,78,83,73,72,75,60,79,92,83,83,81,81,67,71,69,75,99,79,99,95,60,97,74,82,95,76,78,90,61,93,67,91,82,93,84,73,92,91,93,97,86,91,62,98,70,91,66,61,83,66,66,72,69,65,79,68,95,75,87,61,67,17,0,20,62,94,70,69,73
80,75,96,93,88,94,60,86,62,95,78,99,79,65,83,75,98,96,63,73,90,89,83,79,84,92,88,83,88,97,95,62,99,92,82,81,60,94,86,72,85,97,79,75,80,82,95,99,83,82,97,77,62,83,92,97,75,91,88,60,69,87,65,89,92,86,98,72,88,86,80,98,71,82,67,85,81,99,90,68,83,87,87,61,85,69,69,61,82,94,99,90,72,20,0,38,70,99,92,94
75,83,83,99,80,98,63,75,87,72,76,86,97,61,66,80,74,76,68,88,68,79,76,75,83,85,96,76,91,87,95,86,65,71,82,74,63,97,78,95,76,96,91,89,60,99,76,80,90,73,60,91,68,93,70,92,85,98,95,84,83,74,88,86,78,75,60,80,90,89,73,66,93,70,81,91,71,74,66,69,65,63,62,66,98,70,85,77,95,77,88,67,99,62,38,0,37,91,73,61
74,78,73,93,72,93,62,81,85,83,60,93,98,64,99,86,88,64,61,67,86,66,68,72,74,98,91,99,65,76,76,94,92,75,99,84,89,68,72,81,85,70,88,69,80,71,85,86,87,93,64,94,77,99,74,60,91,96,64,91,80,98,82,82,83,70,86,62,85,94,76,71,75,84,97,95,72,91,72,86,76,83,63,78,96,62,60,93,97,61,84,84,81,94,70,37,0,31,87,91
94,66,68,69,85,88,86,90,65,92,94,87,86,80,95,71,68,66,68,64,66,72,81,91,96,87,73,87,81,69,73,81,69,68,60,68,71,89,92,95,66,61,99,81,63,74,65,72,82,80,99,68,74,94,78,97,76,95,74,97,68,65,85,78,70,88,95,68,70,86,94,69,63,71,80,74,83,86,87,96,85,65,93,70,94,86,73,75,73,77,85,81,78,70,99,91,31,0,20,78
84,99,63,95,70,72,91,91,91,65,61,66,64,91,64,78,60,62,74,65,82,70,60,79,62,63,71,74,79,67,68,84,87,62,79,67,66,63,68,68,66,98,98,83,82,60,77,83,73,81,85,89,67,63,78,65,68,60,93,95,83,85,64,82,85,96,76,97,90,86,75,61,95,76,77,90,86,73,70,84,84,74,86,95,99,92,92,61,83,90,69,61,89,69,92,73,87,20,0,20
24,78,68,79,74,84,81,79,64,68,62,67,96,89,74,78,71,85,90,86,63,72,62,93,75,93,62,64,85,76,78,68,61,99,87,82,77,95,99,96,66,83,88,81,97,80,81,78,64,85,87,74,81,61,82,86,95,93,64,71,81,78,66,93,75,67,75,73,94,65,67,99,91,80,82,86,67,78,72,98,63,89,83,78,94,69,94,91,97,97,72,87,81,73,94,61,91,78,20,0
